,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
30,209,9,1.0,0.0,235.76666666666665,236.83333333333334,2022-08-24 10:36:18.396955,2022-08-24 10:36:19.463622
31,209,10,1.0,0.0,244.83333333333334,244.83333333333334,2022-08-24 10:36:27.463622,2022-08-24 10:36:27.463622
32,209,11,1.0,0.5233425796031952,260.3,260.8333333333333,2022-08-24 10:36:42.930288,2022-08-24 10:36:43.463622
33,209,12,1.0,0.0,268.8333333333333,269.3666666666667,2022-08-24 10:36:51.463622,2022-08-24 10:36:51.996955
34,209,13,1.0,0.0,301.3666666666667,301.3666666666667,2022-08-24 10:37:23.996955,2022-08-24 10:37:23.996955
35,209,14,0.9999,0.0,303.5,303.5,2022-08-24 10:37:26.130288,2022-08-24 10:37:26.130288
36,209,15,1.0,0.9081875681877136,315.23333333333335,315.23333333333335,2022-08-24 10:37:37.863622,2022-08-24 10:37:37.863622
37,209,16,1.0,0.5390223860740662,328.0333333333333,328.0333333333333,2022-08-24 10:37:50.663622,2022-08-24 10:37:50.663622
38,33,0,0.9525,0.0,1.6333333333333333,2.7,2022-08-24 10:32:24.263622,2022-08-24 10:32:25.330288
39,33,1,0.9994,0.0,6.966666666666667,6.966666666666667,2022-08-24 10:32:29.596955,2022-08-24 10:32:29.596955
40,33,2,1.0,0.0,9.633333333333333,9.633333333333333,2022-08-24 10:32:32.263622,2022-08-24 10:32:32.263622
41,33,3,1.0,0.0,19.233333333333334,19.233333333333334,2022-08-24 10:32:41.863622,2022-08-24 10:32:41.863622
42,33,4,0.3242,0.0,113.1,113.1,2022-08-24 10:34:15.730288,2022-08-24 10:34:15.730288
43,33,5,0.775,0.0,137.1,137.1,2022-08-24 10:34:39.730288,2022-08-24 10:34:39.730288
44,33,6,0.3418,0.0,139.23333333333332,139.23333333333332,2022-08-24 10:34:41.863622,2022-08-24 10:34:41.863622
45,33,7,0.4146,0.0,152.03333333333333,152.03333333333333,2022-08-24 10:34:54.663622,2022-08-24 10:34:54.663622
46,33,8,0.68155,0.0,157.9,158.43333333333334,2022-08-24 10:35:00.530288,2022-08-24 10:35:01.063622
47,33,9,0.5859,0.0,177.1,177.1,2022-08-24 10:35:19.730288,2022-08-24 10:35:19.730288
48,33,10,0.9516,0.0,209.63333333333333,209.63333333333333,2022-08-24 10:35:52.263622,2022-08-24 10:35:52.263622
49,33,11,0.2857,0.0,222.43333333333334,222.43333333333334,2022-08-24 10:36:05.063622,2022-08-24 10:36:05.063622
50,33,12,0.6590333333333334,0.0,225.63333333333333,226.7,2022-08-24 10:36:08.263622,2022-08-24 10:36:09.330288
51,332,0,1.0,0.0,2.1666666666666665,2.1666666666666665,2022-08-24 10:32:24.796955,2022-08-24 10:32:24.796955
52,332,1,0.9640166666666667,0.0,5.366666666666666,9.1,2022-08-24 10:32:27.996955,2022-08-24 10:32:31.730288
53,332,2,0.9999,0.0,20.833333333333332,22.433333333333334,2022-08-24 10:32:43.463622,2022-08-24 10:32:45.063622
54,332,3,0.9999,0.0,48.03333333333333,48.03333333333333,2022-08-24 10:33:10.663622,2022-08-24 10:33:10.663622
